# File: A271.freight_coef.csv
# Title: Coefficients of freight inputs to energy and ag commodities
# Units: million tkm per EJ = ton-meters per GJ
# Comments: price-unit-conversion takes into account the following:
#  (1) transportation output unit is 1e6 times the price unit denominator whereas all other sectors are 1e9.
#  (2) transportation price unit is 1990$ whereas others are 1975$.
#  (3) trn_freight costs are 17x higher than rail mode (the dominant mode for some of these fuels). Some de-rating is appropriate.
# Note: the methods are not set up to handle different tkm inputs for different refined liquid fuel commodities (e.g., ref liq industrial, ref liq enduse need to have the same coef in each region)
# Column types: cccccnnnnnn
# ----------
region,supplysector,subsector,technology,minicam.energy.input,price.unit.conversion,1971,1990,2000,2010,2100
Argentina,FeedCrops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FeedCrops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FeedCrops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FeedCrops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Argentina,FoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Argentina,NonFoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Argentina,refined liquids enduse,refined liquids enduse,refined liquids enduse,trn_freight,0.00045208,2800,2800,2800,2800,2800
Argentina,refined liquids gasoline pool,ethanol,ethanol,trn_freight,0.00045208,2800,2800,2800,2800,2800
Argentina,refined liquids gasoline pool,refining,refining,trn_freight,0.00045208,2800,2800,2800,2800,2800
Argentina,refined liquids industrial,refined liquids industrial,refined liquids industrial,trn_freight,0.00045208,2800,2800,2800,2800,2800
Argentina,regional biomass,regional biomass,regional biomass,trn_freight,3.62E-05,5000,5000,5000,5000,5000
Argentina,regional coal,regional coal,regional coal,trn_freight,3.62E-05,7600,7000,7600,8400,8400
Argentina,regional corn,imported corn,imported corn,trn_shipping_intl,0.00045208,1000,2000,2000,2000,2000
Argentina,regional fibercrop,imported fibercrop,imported fibercrop,trn_shipping_intl,0.00045208,1000,2000,2000,2000,2000
Argentina,regional misccrop,imported misccrop,imported misccrop,trn_shipping_intl,0.00045208,1000,2000,2000,2000,2000
Argentina,regional oil,crude oil,crude oil,trn_shipping_intl,0.00045208,5000,5000,5000,5000,5000
Argentina,regional oil,unconventional oil,unconventional oil,trn_shipping_intl,0.00045208,5000,5000,5000,5000,5000
Argentina,regional oilcrop,imported oilcrop,imported oilcrop,trn_shipping_intl,0.00045208,1000,2000,2000,2000,2000
Argentina,regional othergrain,imported othergrain,imported othergrain,trn_shipping_intl,0.00045208,1000,2000,2000,2000,2000
Argentina,regional palmfruit,imported palmfruit,imported palmfruit,trn_shipping_intl,0.00045208,1000,2000,2000,2000,2000
Argentina,regional rice,imported rice,imported rice,trn_shipping_intl,0.00045208,1000,2000,2000,2000,2000
Argentina,regional root_tuber,imported root_tuber,imported root_tuber,trn_shipping_intl,0.00045208,1000,2000,2000,2000,2000
Argentina,regional sugarcrop,imported sugarcrop,imported sugarcrop,trn_shipping_intl,0.00045208,1000,2000,2000,2000,2000
Argentina,regional wheat,imported wheat,imported wheat,trn_shipping_intl,0.00045208,1000,2000,2000,2000,2000
Australia_NZ,FeedCrops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FeedCrops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FeedCrops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FeedCrops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FeedCrops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FeedCrops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FeedCrops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FeedCrops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FeedCrops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FeedCrops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,FoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,NonFoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Australia_NZ,refined liquids enduse,refined liquids enduse,refined liquids enduse,trn_freight,0.00045208,2800,2800,2800,2800,2800
Australia_NZ,refined liquids gasoline pool,ethanol,ethanol,trn_freight,0.00045208,2800,2800,2800,2800,2800
Australia_NZ,refined liquids gasoline pool,refining,refining,trn_freight,0.00045208,2800,2800,2800,2800,2800
Australia_NZ,refined liquids industrial,refined liquids industrial,refined liquids industrial,trn_freight,0.00045208,2800,2800,2800,2800,2800
Australia_NZ,regional biomass,regional biomass,regional biomass,trn_freight,3.62E-05,5000,5000,5000,5000,5000
Australia_NZ,regional coal,regional coal,regional coal,trn_freight,3.62E-05,7600,7000,7600,8400,8400
Australia_NZ,regional corn,imported corn,imported corn,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
Australia_NZ,regional fibercrop,imported fibercrop,imported fibercrop,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
Australia_NZ,regional misccrop,imported misccrop,imported misccrop,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
Australia_NZ,regional oil,crude oil,crude oil,trn_shipping_intl,0.00045208,20000,30000,30000,30000,30000
Australia_NZ,regional oil,unconventional oil,unconventional oil,trn_shipping_intl,0.00045208,20000,30000,30000,30000,30000
Australia_NZ,regional oilcrop,imported oilcrop,imported oilcrop,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
Australia_NZ,regional othergrain,imported othergrain,imported othergrain,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
Australia_NZ,regional palmfruit,imported palmfruit,imported palmfruit,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
Australia_NZ,regional rice,imported rice,imported rice,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
Australia_NZ,regional root_tuber,imported root_tuber,imported root_tuber,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
Australia_NZ,regional sugarcrop,imported sugarcrop,imported sugarcrop,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
Australia_NZ,regional wheat,imported wheat,imported wheat,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
Brazil,FeedCrops,Corn,Corn,trn_freight,3.62E-05,150,150,150,150,150
Brazil,FeedCrops,FiberCrop,FiberCrop,trn_freight,3.62E-05,150,150,150,150,150
Brazil,FeedCrops,MiscCrop,MiscCrop,trn_freight,3.62E-05,150,150,150,150,150
Brazil,FeedCrops,OilCrop,OilCrop,trn_freight,3.62E-05,150,150,150,150,150
Brazil,FeedCrops,OtherGrain,OtherGrain,trn_freight,3.62E-05,150,150,150,150,150
Brazil,FeedCrops,PalmFruit,PalmFruit,trn_freight,3.62E-05,150,150,150,150,150
Brazil,FeedCrops,Rice,Rice,trn_freight,3.62E-05,150,150,150,150,150
Brazil,FeedCrops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,150,150,150,150,150
Brazil,FeedCrops,SugarCrop,SugarCrop,trn_freight,3.62E-05,150,150,150,150,150
Brazil,FeedCrops,Wheat,Wheat,trn_freight,3.62E-05,150,150,150,150,150
Brazil,FoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,150,150,150,150,150
Brazil,FoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,150,150,150,150,150
Brazil,FoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,150,150,150,150,150
Brazil,FoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,150,150,150,150,150
Brazil,FoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,150,150,150,150,150
Brazil,FoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,150,150,150,150,150
Brazil,FoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,150,150,150,150,150
Brazil,FoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,150,150,150,150,150
Brazil,FoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,150,150,150,150,150
Brazil,FoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,150,150,150,150,150
Brazil,NonFoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,150,150,150,150,150
Brazil,NonFoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,150,150,150,150,150
Brazil,NonFoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,150,150,150,150,150
Brazil,NonFoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,150,150,150,150,150
Brazil,NonFoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,150,150,150,150,150
Brazil,NonFoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,150,150,150,150,150
Brazil,NonFoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,150,150,150,150,150
Brazil,NonFoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,150,150,150,150,150
Brazil,NonFoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,150,150,150,150,150
Brazil,NonFoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,150,150,150,150,150
Brazil,refined liquids enduse,refined liquids enduse,refined liquids enduse,trn_freight,0.00045208,2800,2800,2800,2800,2800
Brazil,refined liquids gasoline pool,ethanol,ethanol,trn_freight,0.00045208,2800,2800,2800,2800,2800
Brazil,refined liquids gasoline pool,refining,refining,trn_freight,0.00045208,2800,2800,2800,2800,2800
Brazil,refined liquids industrial,refined liquids industrial,refined liquids industrial,trn_freight,0.00045208,2800,2800,2800,2800,2800
Brazil,regional biomass,regional biomass,regional biomass,trn_freight,3.62E-05,5000,5000,5000,5000,5000
Brazil,regional coal,regional coal,regional coal,trn_freight,3.62E-05,7600,7000,7600,8400,8400
Brazil,regional corn,imported corn,imported corn,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
Brazil,regional fibercrop,imported fibercrop,imported fibercrop,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
Brazil,regional misccrop,imported misccrop,imported misccrop,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
Brazil,regional oil,crude oil,crude oil,trn_shipping_intl,0.00045208,5000,5000,5000,5000,5000
Brazil,regional oil,unconventional oil,unconventional oil,trn_shipping_intl,0.00045208,5000,5000,5000,5000,5000
Brazil,regional oilcrop,imported oilcrop,imported oilcrop,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
Brazil,regional othergrain,imported othergrain,imported othergrain,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
Brazil,regional palmfruit,imported palmfruit,imported palmfruit,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
Brazil,regional rice,imported rice,imported rice,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
Brazil,regional root_tuber,imported root_tuber,imported root_tuber,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
Brazil,regional sugar for ethanol,regional sugar for ethanol,regional sugar for ethanol,trn_freight,0.00045208,40000,40000,40000,40000,40000
Brazil,regional sugarcrop,imported sugarcrop,imported sugarcrop,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
Brazil,regional wheat,imported wheat,imported wheat,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
Canada,FeedCrops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Canada,FeedCrops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Canada,FeedCrops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Canada,FeedCrops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Canada,FeedCrops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Canada,FeedCrops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Canada,FeedCrops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Canada,FeedCrops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
Canada,FeedCrops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Canada,FeedCrops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Canada,FoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Canada,FoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Canada,FoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Canada,FoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Canada,FoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Canada,FoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Canada,FoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Canada,FoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
Canada,FoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Canada,FoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Canada,NonFoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Canada,NonFoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Canada,NonFoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Canada,NonFoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Canada,NonFoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Canada,NonFoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Canada,NonFoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Canada,NonFoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
Canada,NonFoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Canada,NonFoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Canada,refined liquids enduse,refined liquids enduse,refined liquids enduse,trn_freight,0.00045208,2800,2800,2800,2800,2800
Canada,refined liquids gasoline pool,ethanol,ethanol,trn_freight,0.00045208,2800,2800,2800,2800,2800
Canada,refined liquids gasoline pool,refining,refining,trn_freight,0.00045208,2800,2800,2800,2800,2800
Canada,refined liquids industrial,refined liquids industrial,refined liquids industrial,trn_freight,0.00045208,2800,2800,2800,2800,2800
Canada,regional biomass,regional biomass,regional biomass,trn_freight,3.62E-05,5000,5000,5000,5000,5000
Canada,regional coal,regional coal,regional coal,trn_freight,3.62E-05,7600,7000,7600,8400,8400
Canada,regional corn,imported corn,imported corn,trn_shipping_intl,0.00045208,1000,1000,1000,1000,1000
Canada,regional fibercrop,imported fibercrop,imported fibercrop,trn_shipping_intl,0.00045208,1000,1000,1000,1000,1000
Canada,regional misccrop,imported misccrop,imported misccrop,trn_shipping_intl,0.00045208,1000,1000,1000,1000,1000
Canada,regional oil,crude oil,crude oil,trn_shipping_intl,0.00045208,5000,5000,5000,5000,5000
Canada,regional oil,unconventional oil,unconventional oil,trn_shipping_intl,0.00045208,5000,5000,5000,5000,5000
Canada,regional oilcrop,imported oilcrop,imported oilcrop,trn_shipping_intl,0.00045208,1000,1000,1000,1000,1000
Canada,regional othergrain,imported othergrain,imported othergrain,trn_shipping_intl,0.00045208,1000,1000,1000,1000,1000
Canada,regional palmfruit,imported palmfruit,imported palmfruit,trn_shipping_intl,0.00045208,1000,1000,1000,1000,1000
Canada,regional rice,imported rice,imported rice,trn_shipping_intl,0.00045208,1000,1000,1000,1000,1000
Canada,regional root_tuber,imported root_tuber,imported root_tuber,trn_shipping_intl,0.00045208,1000,1000,1000,1000,1000
Canada,regional sugarcrop,imported sugarcrop,imported sugarcrop,trn_shipping_intl,0.00045208,1000,1000,1000,1000,1000
Canada,regional wheat,imported wheat,imported wheat,trn_shipping_intl,0.00045208,1000,1000,1000,1000,1000
Central America and Caribbean,FeedCrops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,FeedCrops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,FeedCrops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,FeedCrops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,FeedCrops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,FeedCrops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,FeedCrops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,FeedCrops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,FeedCrops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,FeedCrops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,FoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,FoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,FoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,FoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,FoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,FoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,FoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,FoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,FoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,FoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,NonFoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,NonFoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,NonFoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,NonFoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,NonFoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,NonFoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,NonFoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,NonFoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,NonFoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,NonFoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Central America and Caribbean,refined liquids enduse,refined liquids enduse,refined liquids enduse,trn_freight,0.00045208,2800,2800,2800,2800,2800
Central America and Caribbean,refined liquids gasoline pool,ethanol,ethanol,trn_freight,0.00045208,2800,2800,2800,2800,2800
